"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3680","Search for a Product","Webkit","Mon Apr 20 04:37:00 UTC 2026","passed","Mon Apr 20 04:37:04 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","28009","Place Order: Register before Checkout","Webkit","Mon Apr 20 04:36:24 UTC 2026","passed","Mon Apr 20 04:36:52 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","11521","Logout User","Chromium","Mon Apr 20 04:35:06 UTC 2026","passed","Mon Apr 20 04:35:17 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","8121","Submit the contact form successfully","Webkit","Mon Apr 20 04:36:51 UTC 2026","passed","Mon Apr 20 04:36:59 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","8101","Remove Products From Cart","Firefox","Mon Apr 20 04:35:20 UTC 2026","passed","Mon Apr 20 04:35:28 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","19234","Place Order: Register while Checkout","Firefox","Mon Apr 20 04:35:19 UTC 2026","passed","Mon Apr 20 04:35:38 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3794","Verify All Products and product detail page","Firefox","Mon Apr 20 04:35:45 UTC 2026","passed","Mon Apr 20 04:35:48 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","17625","Place Order: Register before Checkout","Chromium","Mon Apr 20 04:34:37 UTC 2026","passed","Mon Apr 20 04:34:54 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","22078","Place Order: Login before Checkout","Firefox","Mon Apr 20 04:35:29 UTC 2026","passed","Mon Apr 20 04:35:51 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3426","Login User with incorrect email and password","Webkit","Mon Apr 20 04:37:18 UTC 2026","passed","Mon Apr 20 04:37:21 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","11138","Add Products in Cart","Webkit","Mon Apr 20 04:36:13 UTC 2026","passed","Mon Apr 20 04:36:24 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","20313","Search Products and Verify Cart After Login","Webkit","Mon Apr 20 04:37:03 UTC 2026","passed","Mon Apr 20 04:37:23 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","5678","Verify Product quantity in Cart","Firefox","Mon Apr 20 04:35:14 UTC 2026","passed","Mon Apr 20 04:35:19 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","6617","Register User","Chromium","Mon Apr 20 04:34:58 UTC 2026","passed","Mon Apr 20 04:35:04 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","7397","Register User with existing email","Firefox","Mon Apr 20 04:36:03 UTC 2026","passed","Mon Apr 20 04:36:10 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","21094","Place Order: Register before Checkout","Firefox","Mon Apr 20 04:35:20 UTC 2026","passed","Mon Apr 20 04:35:41 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","13815","Register User","Webkit","Mon Apr 20 04:37:04 UTC 2026","passed","Mon Apr 20 04:37:18 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","9546","Logout User","Firefox","Mon Apr 20 04:36:00 UTC 2026","passed","Mon Apr 20 04:36:10 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","13653","Register User with existing email","Webkit","Mon Apr 20 04:37:23 UTC 2026","passed","Mon Apr 20 04:37:37 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","1554","Login User with incorrect email and password","Chromium","Mon Apr 20 04:35:04 UTC 2026","passed","Mon Apr 20 04:35:06 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","17651","Place Order: Login before Checkout","Chromium","Mon Apr 20 04:34:37 UTC 2026","passed","Mon Apr 20 04:34:54 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","5600","View Category Products","Firefox","Mon Apr 20 04:35:48 UTC 2026","passed","Mon Apr 20 04:35:54 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","3915","Search for a Product","Firefox","Mon Apr 20 04:35:46 UTC 2026","passed","Mon Apr 20 04:35:50 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","21410","Login User with correct email and password","Webkit","Mon Apr 20 04:37:09 UTC 2026","passed","Mon Apr 20 04:37:30 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","10109","Search Products and Verify Cart After Login","Chromium","Mon Apr 20 04:34:57 UTC 2026","passed","Mon Apr 20 04:35:07 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","7377","Register User","Firefox","Mon Apr 20 04:35:51 UTC 2026","passed","Mon Apr 20 04:35:58 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","8007","Login User with correct email and password","Chromium","Mon Apr 20 04:35:01 UTC 2026","passed","Mon Apr 20 04:35:09 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","2269","Verify Subscription in Cart page","Chromium","Mon Apr 20 04:34:54 UTC 2026","passed","Mon Apr 20 04:34:56 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","4078","Register User with existing email","Chromium","Mon Apr 20 04:35:08 UTC 2026","passed","Mon Apr 20 04:35:12 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","21415","Search Products and Verify Cart After Login","Firefox","Mon Apr 20 04:35:50 UTC 2026","passed","Mon Apr 20 04:36:11 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","35974","Place Order: Login before Checkout","Webkit","Mon Apr 20 04:36:25 UTC 2026","passed","Mon Apr 20 04:37:01 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","3729","Verify Subscription in Cart page","Webkit","Mon Apr 20 04:36:56 UTC 2026","passed","Mon Apr 20 04:37:00 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","3584","Verify Subscription in home page","Firefox","Mon Apr 20 04:35:41 UTC 2026","passed","Mon Apr 20 04:35:45 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","7326","Add Products in Cart","Firefox","Mon Apr 20 04:35:11 UTC 2026","passed","Mon Apr 20 04:35:18 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","8769","Login User with correct email and password","Firefox","Mon Apr 20 04:35:54 UTC 2026","passed","Mon Apr 20 04:36:03 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","5440","Add Products in Cart","Chromium","Mon Apr 20 04:34:31 UTC 2026","passed","Mon Apr 20 04:34:37 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","7837","View Category Products","Webkit","Mon Apr 20 04:37:01 UTC 2026","passed","Mon Apr 20 04:37:09 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
