"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 24 00:48:39 GMT 2024","Sat Aug 24 00:49:31 GMT 2024","52289","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sat Aug 24 00:52:15 GMT 2024","Sat Aug 24 00:52:26 GMT 2024","11452","Microsoft Edge","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sat Aug 24 00:49:51 GMT 2024","Sat Aug 24 00:51:06 GMT 2024","74604","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sat Aug 24 00:47:28 GMT 2024","Sat Aug 24 00:48:05 GMT 2024","36927","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sat Aug 24 00:48:19 GMT 2024","Sat Aug 24 00:48:36 GMT 2024","16654","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"skipped","Sat Aug 24 00:47:39 GMT 2024","Sat Aug 24 00:47:39 GMT 2024","0","Chromium","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 24 00:52:03 GMT 2024","Sat Aug 24 00:52:34 GMT 2024","31060","Webkit","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 24 00:49:36 GMT 2024","Sat Aug 24 00:49:54 GMT 2024","18419","Webkit","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sat Aug 24 00:53:06 GMT 2024","Sat Aug 24 00:53:09 GMT 2024","3177","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"skipped","Sat Aug 24 00:52:34 GMT 2024","Sat Aug 24 00:52:34 GMT 2024","1","Microsoft Edge","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 24 00:48:46 GMT 2024","Sat Aug 24 00:49:01 GMT 2024","14616","Firefox","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 24 00:48:21 GMT 2024","Sat Aug 24 00:48:34 GMT 2024","12287","Firefox","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sat Aug 24 00:54:27 GMT 2024","Sat Aug 24 00:54:35 GMT 2024","7693","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Sat Aug 24 00:51:18 GMT 2024","Sat Aug 24 00:51:42 GMT 2024","23534","Webkit","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Sat Aug 24 00:49:40 GMT 2024","Sat Aug 24 00:49:51 GMT 2024","11322","Webkit","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sat Aug 24 00:48:11 GMT 2024","Sat Aug 24 00:48:31 GMT 2024","19678","Chromium","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 24 00:52:47 GMT 2024","Sat Aug 24 00:52:54 GMT 2024","7482","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 24 00:51:26 GMT 2024","Sat Aug 24 00:51:58 GMT 2024","31535","Webkit","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 24 00:53:01 GMT 2024","Sat Aug 24 00:53:16 GMT 2024","14184","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 24 00:48:04 GMT 2024","Sat Aug 24 00:48:21 GMT 2024","17095","Chromium","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 24 00:48:45 GMT 2024","Sat Aug 24 00:49:01 GMT 2024","16407","Firefox","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 24 00:47:46 GMT 2024","Sat Aug 24 00:47:57 GMT 2024","10858","Chromium","product_page.spec.ts","Product Page Test Suite","","","Verify All Products and product detail page",""
"passed","Sat Aug 24 00:48:26 GMT 2024","Sat Aug 24 00:49:21 GMT 2024","54893","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"skipped","Sat Aug 24 00:48:36 GMT 2024","Sat Aug 24 00:48:36 GMT 2024","0","Firefox","contact_us.spec.ts","","","","Contact Us",""
"passed","Sat Aug 24 00:51:42 GMT 2024","Sat Aug 24 00:52:08 GMT 2024","26494","Webkit","user_test_suite.spec.ts","User Tests","","","Logout User",""
"passed","Sat Aug 24 00:48:22 GMT 2024","Sat Aug 24 00:48:35 GMT 2024","13907","Firefox","cart_product.spec.ts","Cart Tests","","","Verify Product quantity in Cart",""
"passed","Sat Aug 24 00:47:39 GMT 2024","Sat Aug 24 00:47:46 GMT 2024","7479","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
"passed","Sat Aug 24 00:49:33 GMT 2024","Sat Aug 24 00:49:37 GMT 2024","4002","Firefox","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 24 00:47:57 GMT 2024","Sat Aug 24 00:48:13 GMT 2024","15994","Chromium","product_page.spec.ts","Product Page Test Suite","","","View Category Products",""
"passed","Sat Aug 24 00:47:36 GMT 2024","Sat Aug 24 00:48:04 GMT 2024","27586","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sat Aug 24 00:52:27 GMT 2024","Sat Aug 24 00:52:48 GMT 2024","21432","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sat Aug 24 00:51:23 GMT 2024","Sat Aug 24 00:51:40 GMT 2024","16395","Webkit","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sat Aug 24 00:49:22 GMT 2024","Sat Aug 24 00:49:39 GMT 2024","16781","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sat Aug 24 00:51:58 GMT 2024","Sat Aug 24 00:52:10 GMT 2024","12460","Webkit","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 24 00:51:00 GMT 2024","Sat Aug 24 00:51:12 GMT 2024","11558","Webkit","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sat Aug 24 00:52:55 GMT 2024","Sat Aug 24 00:53:05 GMT 2024","9271","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 24 00:48:13 GMT 2024","Sat Aug 24 00:48:19 GMT 2024","5535","Chromium","user_test_suite.spec.ts","User Tests","","","Register User with existing email",""
"passed","Sat Aug 24 00:47:51 GMT 2024","Sat Aug 24 00:48:01 GMT 2024","10788","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 24 00:50:04 GMT 2024","Sat Aug 24 00:51:26 GMT 2024","82121","Webkit","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sat Aug 24 00:47:27 GMT 2024","Sat Aug 24 00:47:35 GMT 2024","7744","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sat Aug 24 00:49:17 GMT 2024","Sat Aug 24 00:49:33 GMT 2024","16130","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 24 00:52:48 GMT 2024","Sat Aug 24 00:52:55 GMT 2024","7142","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search for a Product",""
"passed","Sat Aug 24 00:47:44 GMT 2024","Sat Aug 24 00:47:50 GMT 2024","6671","Chromium","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sat Aug 24 00:48:03 GMT 2024","Sat Aug 24 00:48:16 GMT 2024","12931","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sat Aug 24 00:52:27 GMT 2024","Sat Aug 24 00:52:48 GMT 2024","21341","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sat Aug 24 00:47:28 GMT 2024","Sat Aug 24 00:48:02 GMT 2024","34781","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sat Aug 24 00:53:12 GMT 2024","Sat Aug 24 00:53:24 GMT 2024","12021","Webkit","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Sat Aug 24 00:52:43 GMT 2024","Sat Aug 24 00:52:47 GMT 2024","3598","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sat Aug 24 00:52:45 GMT 2024","Sat Aug 24 00:53:01 GMT 2024","16359","Microsoft Edge","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sat Aug 24 00:48:34 GMT 2024","Sat Aug 24 00:49:17 GMT 2024","42151","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sat Aug 24 00:47:27 GMT 2024","Sat Aug 24 00:47:42 GMT 2024","15223","Chromium","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sat Aug 24 00:49:25 GMT 2024","Sat Aug 24 00:49:32 GMT 2024","6584","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with incorrect email and password",""
