"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14235","Register User with existing email","Webkit","Mon Mar 30 13:29:42 UTC 2026","passed","Mon Mar 30 13:29:56 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","4874","Verify Product quantity in Cart","Chromium","Mon Mar 30 13:26:30 UTC 2026","passed","Mon Mar 30 13:26:35 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","5042","Verify Subscription in home page","Webkit","Mon Mar 30 13:29:06 UTC 2026","passed","Mon Mar 30 13:29:11 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","4756","Search for a Product","Firefox","Mon Mar 30 13:28:00 UTC 2026","passed","Mon Mar 30 13:28:04 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","17563","Logout User","Webkit","Mon Mar 30 13:29:40 UTC 2026","passed","Mon Mar 30 13:29:57 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","13769","Search Products and Verify Cart After Login","Chromium","Mon Mar 30 13:26:58 UTC 2026","passed","Mon Mar 30 13:27:12 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","6591","Logout User","Chromium","Mon Mar 30 13:27:08 UTC 2026","passed","Mon Mar 30 13:27:15 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","5197","Verify Product quantity in Cart","Webkit","Mon Mar 30 13:28:29 UTC 2026","passed","Mon Mar 30 13:28:34 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","3735","Verify All Products and product detail page","Webkit","Mon Mar 30 13:29:14 UTC 2026","passed","Mon Mar 30 13:29:18 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","8077","Add Products in Cart","Webkit","Mon Mar 30 13:28:25 UTC 2026","passed","Mon Mar 30 13:28:33 UTC 2026","Cart Tests","cart_product.spec.ts","",""
"","2528","Login User with incorrect email and password","Webkit","Mon Mar 30 13:29:39 UTC 2026","passed","Mon Mar 30 13:29:42 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","19780","Search Products and Verify Cart After Login","Firefox","Mon Mar 30 13:28:02 UTC 2026","passed","Mon Mar 30 13:28:21 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","9485","View Category Products","Firefox","Mon Mar 30 13:28:01 UTC 2026","passed","Mon Mar 30 13:28:11 UTC 2026","Product Page Test Suite","product_page.spec.ts","",""
"","2406","Submit the contact form successfully","Chromium","Mon Mar 30 13:26:53 UTC 2026","passed","Mon Mar 30 13:26:55 UTC 2026","Contact Us","contact_us.spec.ts","",""
"","38846","Place Order: Login before Checkout","Webkit","Mon Mar 30 13:28:39 UTC 2026","passed","Mon Mar 30 13:29:18 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","4665","Verify Subscription in home page","Firefox","Mon Mar 30 13:27:52 UTC 2026","passed","Mon Mar 30 13:27:57 UTC 2026","Email Subscription Tests","email_sub.spec.ts","",""
"","2006","Login User with incorrect email and password","Chromium","Mon Mar 30 13:27:06 UTC 2026","passed","Mon Mar 30 13:27:08 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","8465","Register User","Firefox","Mon Mar 30 13:28:04 UTC 2026","passed","Mon Mar 30 13:28:13 UTC 2026","User Tests","user_test_suite.spec.ts","",""
"","30680","Place Order: Login before Checkout","Firefox","Mon Mar 30 13:27:30 UTC 2026","passed","Mon Mar 30 13:28:01 UTC 2026","Checkout Order Tests","checkout_order.spec.ts","",""
"","6946","Add Products in Cart","Chromium","Mon Mar 30 13:26:30 UTC 2026","passed","Mon Mar 30 13:26:37 UTC 2026","Cart Tests","cart_product.spec.ts","",""
