"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 25 12:48:04 GMT 2024","Sun Aug 25 12:48:20 GMT 2024","15619","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 25 12:47:58 GMT 2024","Sun Aug 25 12:48:21 GMT 2024","23179","Microsoft Edge","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Sun Aug 25 12:43:30 GMT 2024","Sun Aug 25 12:44:35 GMT 2024","64899","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Login before Checkout",""
"passed","Sun Aug 25 12:44:34 GMT 2024","Sun Aug 25 12:44:54 GMT 2024","20657","Firefox","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 25 12:44:19 GMT 2024","Sun Aug 25 12:44:50 GMT 2024","30738","Chromium","product_page.spec.ts","Product Page Test Suite","","","Search Products and Verify Cart After Login",""
"passed","Sun Aug 25 12:41:48 GMT 2024","Sun Aug 25 12:41:58 GMT 2024","10351","Chromium","cart_product.spec.ts","Cart Tests","","","Remove Products From Cart",""
"passed","Sun Aug 25 12:48:06 GMT 2024","Sun Aug 25 12:48:24 GMT 2024","18329","Microsoft Edge","user_test_suite.spec.ts","User Tests","","","Login User with correct email and password",""
"passed","Sun Aug 25 12:44:13 GMT 2024","Sun Aug 25 12:44:50 GMT 2024","37375","Firefox","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 25 12:41:48 GMT 2024","Sun Aug 25 12:42:28 GMT 2024","40082","Chromium","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register while Checkout",""
"passed","Sun Aug 25 12:43:06 GMT 2024","Sun Aug 25 12:44:06 GMT 2024","59547","Firefox","checkout_order.spec.ts","Checkout Order Tests","","","Place Order: Register before Checkout",""
"passed","Sun Aug 25 12:42:29 GMT 2024","Sun Aug 25 12:42:45 GMT 2024","15619","Chromium","user_test_suite.spec.ts","User Tests","","","Register User",""
"passed","Sun Aug 25 12:43:20 GMT 2024","Sun Aug 25 12:43:28 GMT 2024","7929","Firefox","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in Cart page",""
"passed","Sun Aug 25 12:42:49 GMT 2024","Sun Aug 25 12:43:10 GMT 2024","20482","Firefox","cart_product.spec.ts","Cart Tests","","","Add Products in Cart",""
"passed","Sun Aug 25 12:47:50 GMT 2024","Sun Aug 25 12:47:58 GMT 2024","7640","Microsoft Edge","email_sub.spec.ts","Email Subscription Tests","","","Verify Subscription in home page",""
