"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5416","Submit the contact form successfully","Chromium","2026-07-20","failed","2026-07-20","Contact Us","contact_us.spec.ts","",""
"","90864","Verify Subscription in Cart page","Firefox","2026-07-20","broken","2026-07-20","Email Subscription Tests","email_sub.spec.ts","",""
"","90210","Add Products in Cart","Chromium","2026-07-20","broken","2026-07-20","Cart Tests","cart_product.spec.ts","",""
"","5483","View Category Products","Chromium","2026-07-20","failed","2026-07-20","Product Page Test Suite","product_page.spec.ts","",""
"","90696","Add Products in Cart","Firefox","2026-07-20","broken","2026-07-20","Cart Tests","cart_product.spec.ts","",""
"","6657","Place Order: Register before Checkout","Firefox","2026-07-20","failed","2026-07-20","Checkout Order Tests","checkout_order.spec.ts","",""
"","6421","Register User","Firefox","2026-07-20","failed","2026-07-20","User Tests","user_test_suite.spec.ts","",""
"","6052","Verify Product quantity in Cart","Webkit","2026-07-20","failed","2026-07-20","Cart Tests","cart_product.spec.ts","",""
"","5420","Login User with incorrect email and password","Chromium","2026-07-20","failed","2026-07-20","User Tests","user_test_suite.spec.ts","",""
"","5926","Register User with existing email","Webkit","2026-07-20","failed","2026-07-20","User Tests","user_test_suite.spec.ts","",""
"","5937","Verify All Products and product detail page","Webkit","2026-07-20","failed","2026-07-20","Product Page Test Suite","product_page.spec.ts","",""
"","6365","Verify Product quantity in Cart","Firefox","2026-07-20","failed","2026-07-20","Cart Tests","cart_product.spec.ts","",""
"","6236","View Category Products","Firefox","2026-07-20","failed","2026-07-20","Product Page Test Suite","product_page.spec.ts","",""
"","90274","Remove Products From Cart","Webkit","2026-07-20","broken","2026-07-20","Cart Tests","cart_product.spec.ts","",""
"","6134","Logout User","Firefox","2026-07-20","failed","2026-07-20","User Tests","user_test_suite.spec.ts","",""
"","6184","Verify All Products and product detail page","Firefox","2026-07-20","failed","2026-07-20","Product Page Test Suite","product_page.spec.ts","",""
"","90224","Verify Subscription in Cart page","Webkit","2026-07-20","broken","2026-07-20","Email Subscription Tests","email_sub.spec.ts","",""
"","90798","Remove Products From Cart","Firefox","2026-07-20","broken","2026-07-20","Cart Tests","cart_product.spec.ts","",""
"","5890","Search Products and Verify Cart After Login","Webkit","2026-07-20","failed","2026-07-20","Product Page Test Suite","product_page.spec.ts","",""
"","5971","Place Order: Register before Checkout","Webkit","2026-07-20","failed","2026-07-20","Checkout Order Tests","checkout_order.spec.ts","",""
"","6172","Search Products and Verify Cart After Login","Firefox","2026-07-20","failed","2026-07-20","Product Page Test Suite","product_page.spec.ts","",""
"","6942","Place Order: Login before Checkout","Webkit","2026-07-20","failed","2026-07-20","Checkout Order Tests","checkout_order.spec.ts","",""
"","90196","Verify Subscription in Cart page","Chromium","2026-07-20","broken","2026-07-20","Email Subscription Tests","email_sub.spec.ts","",""
